id,center_id,meal_id,YearRank,Years,Quarters,week,base_price,checkout_price,emailer_for_promotion,homepage_featured,num_orders
1119706,73,2760,1,Year 1,Q1,3,232.83,231.83,0,0,177
1162728,73,2139,1,Year 1,Q1,3,455.93,454.93,0,0,13
1185475,73,1525,1,Year 1,Q1,3,243.50,244.5,0,0,68
1188817,73,1971,1,Year 1,Q1,3,291.06,291.06,0,0,324
1198257,73,1248,1,Year 1,Q1,3,251.23,97,0,1,67
1199672,73,1558,1,Year 1,Q1,3,613.10,613.1,0,0,149
1231405,73,2304,1,Year 1,Q1,3,504.43,505.43,0,0,42
1240067,73,1247,1,Year 1,Q1,3,484.03,485.03,0,0,81
1268547,73,2581,1,Year 1,Q1,3,611.10,611.1,0,0,271
1284602,73,2640,1,Year 1,Q1,3,242.53,242.53,0,0,202
1293799,73,2492,1,Year 1,Q1,3,447.23,446.23,0,0,15
1328687,73,1962,1,Year 1,Q1,3,609.16,611.16,0,0,244
1339303,73,1727,1,Year 1,Q1,3,402.55,404.55,0,0,177
1350084,73,2126,1,Year 1,Q1,3,437.50,437.5,0,0,123
1358078,73,2577,1,Year 1,Q1,3,243.53,241.53,0,0,123
1364342,73,2826,1,Year 1,Q1,3,281.36,281.36,0,0,298
1376372,73,2539,1,Year 1,Q1,3,114.46,96.03,0,1,392
1401045,73,2631,1,Year 1,Q1,3,252.23,99,0,1,215
1409119,73,2704,1,Year 1,Q1,3,242.50,244.5,0,0,68
1422330,73,1207,1,Year 1,Q1,3,320.10,320.1,0,0,121
1434199,73,2290,1,Year 1,Q1,3,309.43,309.43,0,0,487
1466086,73,1902,1,Year 1,Q1,3,484.03,486.03,0,0,26
1477591,73,1778,1,Year 1,Q1,3,180.42,182.42,0,0,163
1487639,73,1109,1,Year 1,Q1,3,304.58,305.58,0,0,352
1007769,74,1062,1,Year 1,Q1,3,178.48,180.48,0,0,256
1027915,74,1754,1,Year 1,Q1,3,282.33,282.33,0,0,175
1034134,74,2290,1,Year 1,Q1,3,310.43,310.43,0,0,352
1050468,74,1902,1,Year 1,Q1,3,486.03,484.03,0,0,15
1066092,74,2631,1,Year 1,Q1,3,252.23,97,0,0,80
1101624,74,1885,1,Year 1,Q1,3,118.40,96.03,0,0,595
1107771,74,1248,1,Year 1,Q1,3,252.23,94.15,0,0,27
1113182,74,1207,1,Year 1,Q1,3,325.98,324.98,0,0,67
1117802,74,2322,1,Year 1,Q1,3,311.37,311.37,0,0,135
1121225,74,2867,1,Year 1,Q1,3,659.63,659.63,0,0,14
1130865,74,1445,1,Year 1,Q1,3,660.63,658.63,0,0,15
1149722,74,1543,1,Year 1,Q1,3,505.43,503.43,0,0,41
1158813,74,2760,1,Year 1,Q1,3,233.83,233.83,0,0,67
1185852,74,2577,1,Year 1,Q1,3,241.53,243.53,0,0,27
1192201,74,2707,1,Year 1,Q1,3,224.13,191.09,0,0,243
1194074,74,1770,1,Year 1,Q1,3,485.03,486.03,0,0,54
1213786,74,2139,1,Year 1,Q1,3,455.93,456.93,0,0,53
1217376,74,2539,1,Year 1,Q1,3,120.34,99,0,0,40
1243780,74,2444,1,Year 1,Q1,3,660.63,659.63,0,0,15
1245878,74,1230,1,Year 1,Q1,3,324.98,324.98,0,0,136
1248288,74,2826,1,Year 1,Q1,3,287.12,287.12,0,0,229
1258459,74,1109,1,Year 1,Q1,3,321.13,320.13,0,0,270
1274733,74,1778,1,Year 1,Q1,3,183.39,183.39,0,0,135
1280125,74,1971,1,Year 1,Q1,3,275.51,274.51,0,0,81
1288141,74,2306,1,Year 1,Q1,3,291.00,243.5,0,0,42
1293833,74,1216,1,Year 1,Q1,3,389.03,387.03,0,0,28
1309350,74,1727,1,Year 1,Q1,3,402.55,402.55,0,0,134
1353800,74,1558,1,Year 1,Q1,3,612.10,612.1,0,0,121
1358941,74,1962,1,Year 1,Q1,3,613.04,615.04,0,0,136
1376102,74,2492,1,Year 1,Q1,3,447.23,446.23,0,0,15
1416509,74,2581,1,Year 1,Q1,3,613.10,613.1,0,0,161
1430144,74,1878,1,Year 1,Q1,3,243.53,242.53,0,0,82
1468978,74,2640,1,Year 1,Q1,3,241.53,243.53,0,0,123
1493706,74,1993,1,Year 1,Q1,3,118.34,96.06,0,0,566
1017681,75,2290,1,Year 1,Q1,3,309.43,309.43,0,0,919
1029024,75,2139,1,Year 1,Q1,3,455.93,456.93,0,0,26
1031273,75,2492,1,Year 1,Q1,3,446.23,447.23,0,0,149
1042478,75,2126,1,Year 1,Q1,3,438.50,438.5,0,0,150
1047630,75,1754,1,Year 1,Q1,3,291.03,290.03,0,0,243
1048001,75,1248,1,Year 1,Q1,3,248.32,97.06,0,0,312
1068312,75,2704,1,Year 1,Q1,3,244.50,244.5,0,0,325
1114569,75,2640,1,Year 1,Q1,3,241.53,243.53,0,0,540
1131752,75,2867,1,Year 1,Q1,3,660.63,658.63,0,0,123
1186971,75,1109,1,Year 1,Q1,3,310.43,311.43,0,0,798
1212791,75,1230,1,Year 1,Q1,3,313.34,312.34,0,0,107
1213838,75,1445,1,Year 1,Q1,3,664.51,664.51,0,0,177
1216995,75,1062,1,Year 1,Q1,3,182.39,181.39,0,0,582
1228019,75,2631,1,Year 1,Q1,3,253.23,94.09,0,0,311
1243131,75,1885,1,Year 1,Q1,3,121.31,98.03,0,0,744
1243496,75,2444,1,Year 1,Q1,3,658.63,660.63,0,0,96
1243778,75,1558,1,Year 1,Q1,3,612.10,611.1,0,0,109
1264139,75,2322,1,Year 1,Q1,3,320.16,318.16,0,0,134
1264849,75,2826,1,Year 1,Q1,3,328.86,329.86,0,0,337
1265725,75,1878,1,Year 1,Q1,3,241.53,243.53,0,0,568
1266471,75,1727,1,Year 1,Q1,3,425.83,427.83,0,0,337
1290883,75,2306,1,Year 1,Q1,3,256.08,257.08,0,0,82
1303035,75,1525,1,Year 1,Q1,3,281.33,244.5,0,0,258
1310146,75,1962,1,Year 1,Q1,3,613.10,612.1,0,0,270
1321213,75,2760,1,Year 1,Q1,3,232.83,232.83,0,0,162
1332118,75,2304,1,Year 1,Q1,3,503.43,503.43,0,0,149
1343910,75,2577,1,Year 1,Q1,3,241.53,243.53,0,0,352
1347588,75,1902,1,Year 1,Q1,3,484.03,484.03,0,0,28
1359323,75,2581,1,Year 1,Q1,3,611.10,611.1,0,0,190
1385163,75,1207,1,Year 1,Q1,3,319.13,320.13,0,0,94
1405055,75,1971,1,Year 1,Q1,3,290.03,290.03,0,0,339
1409389,75,1778,1,Year 1,Q1,3,176.54,176.54,0,0,256
1410023,75,1216,1,Year 1,Q1,3,389.03,388.03,0,0,203
1452733,75,1543,1,Year 1,Q1,3,503.43,503.43,0,1,14
1463292,75,1993,1,Year 1,Q1,3,119.31,96.06,0,0,486
1484378,75,1770,1,Year 1,Q1,3,484.03,484.03,0,0,53
1491545,75,2707,1,Year 1,Q1,3,229.89,193.06,0,0,472
1492091,75,2539,1,Year 1,Q1,3,121.31,96.06,0,0,215
1026216,76,1525,1,Year 1,Q1,3,281.33,242.5,0,0,229
1033554,76,1803,1,Year 1,Q1,3,186.30,185.3,0,0,258
1068876,76,2826,1,Year 1,Q1,3,301.73,299.73,0,0,378
1076572,76,1993,1,Year 1,Q1,3,133.86,135.86,0,0,472
1084763,76,1754,1,Year 1,Q1,3,287.12,289.12,0,0,177
1092680,76,1847,1,Year 1,Q1,3,271.63,242.5,0,0,27
1102232,76,2631,1,Year 1,Q1,3,252.23,99,0,0,108
1131605,76,1971,1,Year 1,Q1,3,290.03,255.17,0,0,176
1145130,76,2322,1,Year 1,Q1,3,389.00,353.11,1,0,136
1146520,76,2707,1,Year 1,Q1,3,194.00,194,0,0,703
1155275,76,2126,1,Year 1,Q1,3,487.00,487,0,0,67
1155397,76,2304,1,Year 1,Q1,3,484.03,486.03,0,0,41
1177145,76,1543,1,Year 1,Q1,3,485.03,485.03,0,0,28
1184791,76,2640,1,Year 1,Q1,3,282.33,242.5,0,0,108
1187167,76,2306,1,Year 1,Q1,3,338.53,244.5,0,0,28
1197431,76,2494,1,Year 1,Q1,3,272.63,243.5,0,0,96
1198510,76,2704,1,Year 1,Q1,3,282.33,243.5,0,0,217
1231800,76,1311,1,Year 1,Q1,3,173.69,172.69,0,0,176
1249370,76,1230,1,Year 1,Q1,3,343.41,325.98,1,0,270
1250189,76,2539,1,Year 1,Q1,3,136.83,136.83,0,0,67
1263876,76,1962,1,Year 1,Q1,3,610.13,611.13,0,0,190
1281474,76,1207,1,Year 1,Q1,3,389.00,317.22,1,0,121
1283941,76,1109,1,Year 1,Q1,3,309.43,310.43,0,0,377
1287040,76,2290,1,Year 1,Q1,3,310.43,311.43,0,0,351
1300216,76,1778,1,Year 1,Q1,3,183.33,184.33,0,0,269
1324392,76,1438,1,Year 1,Q1,3,270.63,244.5,0,0,68
1327323,76,1062,1,Year 1,Q1,3,183.36,183.36,0,0,366
1361937,76,2139,1,Year 1,Q1,3,340.50,340.5,0,0,40
1381253,76,2581,1,Year 1,Q1,3,611.13,610.13,0,0,203
1385694,76,2492,1,Year 1,Q1,3,387.03,388.03,0,0,42
1394217,76,1885,1,Year 1,Q1,3,136.83,135.83,0,0,446
1401888,76,1558,1,Year 1,Q1,3,612.13,611.13,0,0,94
1426592,76,1198,1,Year 1,Q1,3,213.43,136.77,0,0,96
1427033,76,2577,1,Year 1,Q1,3,281.33,243.5,0,0,53
1434832,76,1727,1,Year 1,Q1,3,447.23,445.23,0,0,366
1478339,76,1878,1,Year 1,Q1,3,282.33,244.5,0,0,54
1006559,77,2539,1,Year 1,Q1,3,115.46,97,0,1,122
1014505,77,1445,1,Year 1,Q1,3,659.63,659.63,0,0,41
1014546,77,2704,1,Year 1,Q1,3,281.33,242.5,0,1,81
1026101,77,1885,1,Year 1,Q1,3,116.46,96.06,0,1,433
1065020,77,1971,1,Year 1,Q1,3,291.06,289.06,0,0,242
1092164,77,2322,1,Year 1,Q1,3,310.40,312.4,0,0,136
1100266,77,2306,1,Year 1,Q1,3,340.53,242.5,0,0,41
1130730,77,1778,1,Year 1,Q1,3,184.33,184.33,0,0,134
1138790,77,1248,1,Year 1,Q1,3,147.50,98,0,0,40
1139476,77,2631,1,Year 1,Q1,3,145.50,99,0,0,81
1143880,77,1207,1,Year 1,Q1,3,323.01,323.01,0,0,80
1146524,77,1727,1,Year 1,Q1,3,402.55,403.55,0,0,95
1173522,77,1109,1,Year 1,Q1,3,306.58,305.58,0,0,69
1183595,77,2826,1,Year 1,Q1,3,280.36,279.36,0,0,258
1184225,77,1230,1,Year 1,Q1,3,323.98,324.98,0,0,69
1186714,77,2444,1,Year 1,Q1,3,659.63,660.63,0,0,40
1187213,77,1062,1,Year 1,Q1,3,180.48,179.48,0,0,161
1189497,77,2867,1,Year 1,Q1,3,660.63,658.63,0,0,27
1201484,77,1754,1,Year 1,Q1,3,280.33,280.33,0,0,310
1226299,77,2139,1,Year 1,Q1,3,456.93,454.93,0,0,13
1241545,77,2760,1,Year 1,Q1,3,231.83,233.83,0,0,54
1259867,77,2492,1,Year 1,Q1,3,445.23,445.23,0,0,14
1265684,77,1558,1,Year 1,Q1,3,611.13,610.13,0,0,40
1291708,77,2290,1,Year 1,Q1,3,311.43,311.43,0,0,204
1344507,77,2304,1,Year 1,Q1,3,504.43,504.43,0,0,14
1359354,77,1902,1,Year 1,Q1,3,485.03,486.03,0,0,42
1382778,77,2126,1,Year 1,Q1,3,436.50,438.5,0,0,55
1393845,77,2577,1,Year 1,Q1,3,243.53,241.53,0,0,15
1396613,77,2581,1,Year 1,Q1,3,610.13,610.13,0,0,53
1401387,77,2640,1,Year 1,Q1,3,243.53,242.53,0,0,150
1410984,77,1878,1,Year 1,Q1,3,242.53,241.53,0,0,53
1414522,77,1993,1,Year 1,Q1,3,114.46,97.06,0,1,917
1432638,77,1543,1,Year 1,Q1,3,505.43,505.43,0,0,13
1472308,77,1770,1,Year 1,Q1,3,485.03,484.03,0,0,14
1473847,77,1216,1,Year 1,Q1,3,464.63,389.03,0,0,55
1481341,77,1962,1,Year 1,Q1,3,612.13,611.13,0,0,96
1481462,77,2707,1,Year 1,Q1,3,227.95,194.06,0,0,217
1007595,80,1109,1,Year 1,Q1,3,310.46,308.46,0,0,582
1007808,80,1878,1,Year 1,Q1,3,280.33,243.5,0,0,53
1015378,80,1754,1,Year 1,Q1,3,291.03,290.03,0,0,716
1019885,80,1438,1,Year 1,Q1,3,270.63,244.5,0,0,28
1047547,80,1230,1,Year 1,Q1,3,385.12,314.28,1,1,447
1051451,80,1543,1,Year 1,Q1,3,486.03,486.03,0,0,41
1051942,80,2760,1,Year 1,Q1,3,243.53,241.53,0,0,27
1053803,80,1885,1,Year 1,Q1,3,134.86,133.86,0,0,594
1064378,80,2126,1,Year 1,Q1,3,486.00,485,0,0,55
1070365,80,1993,1,Year 1,Q1,3,132.89,134.89,0,0,663
1070914,80,1727,1,Year 1,Q1,3,445.23,445.23,0,0,539
1073258,80,2704,1,Year 1,Q1,3,282.33,242.5,0,0,26
1090181,80,1247,1,Year 1,Q1,3,445.23,387.03,0,0,40
1098541,80,1248,1,Year 1,Q1,3,251.23,99,0,0,121
1104679,80,1525,1,Year 1,Q1,3,280.33,246.38,0,0,149
1105949,80,2539,1,Year 1,Q1,3,133.89,132.89,0,0,216
1110225,80,1962,1,Year 1,Q1,3,610.13,611.13,0,0,122
1176568,80,1971,1,Year 1,Q1,3,324.98,324.98,0,0,190
1178743,80,2631,1,Year 1,Q1,3,251.23,96.06,0,0,68
1209842,80,1803,1,Year 1,Q1,3,203.73,161.05,0,0,269
1216257,80,1216,1,Year 1,Q1,3,454.93,454.93,0,0,15
1231275,80,2640,1,Year 1,Q1,3,255.11,257.11,0,0,42
1249585,80,2707,1,Year 1,Q1,3,192.06,192.06,0,0,891
1327599,80,2867,1,Year 1,Q1,3,628.62,627.62,0,0,40
1346615,80,2826,1,Year 1,Q1,3,328.83,330.83,0,0,541
1367601,80,1311,1,Year 1,Q1,3,179.45,146.5,0,0,149
1373827,80,2306,1,Year 1,Q1,3,338.53,243.5,0,0,82
1383990,80,1558,1,Year 1,Q1,3,612.13,611.13,0,0,26
1398490,80,1778,1,Year 1,Q1,3,182.39,182.39,0,0,270
1401707,80,2322,1,Year 1,Q1,3,389.00,321.13,1,1,351
1408611,80,1445,1,Year 1,Q1,3,628.62,628.62,0,0,41
1409014,80,1847,1,Year 1,Q1,3,270.63,243.5,0,0,14
1417662,80,1770,1,Year 1,Q1,3,486.03,338.53,0,0,13
1424796,80,1207,1,Year 1,Q1,3,381.24,322.04,1,0,474
1427422,80,2304,1,Year 1,Q1,3,486.03,486.03,0,0,53
1431351,80,2290,1,Year 1,Q1,3,309.43,310.43,0,0,472
1439308,80,2492,1,Year 1,Q1,3,389.03,388.03,0,0,40
1441640,80,2577,1,Year 1,Q1,3,280.33,244.5,0,0,41
1460592,80,1198,1,Year 1,Q1,3,224.10,225.1,0,0,135
1463091,80,1062,1,Year 1,Q1,3,183.39,182.39,0,0,432
1000219,81,2322,1,Year 1,Q1,3,322.10,321.07,0,1,433
1010139,81,1216,1,Year 1,Q1,3,387.03,389.03,0,0,80
1017043,81,2539,1,Year 1,Q1,3,114.49,96.06,0,1,499
1019073,81,1207,1,Year 1,Q1,3,322.10,320.1,0,0,230
1034370,81,1525,1,Year 1,Q1,3,282.33,242.5,0,1,216
1052375,81,2304,1,Year 1,Q1,3,503.43,504.43,0,1,26
1077962,81,1778,1,Year 1,Q1,3,182.39,183.39,0,0,149
1098326,81,1885,1,Year 1,Q1,3,113.52,97.03,0,0,715
1102852,81,2707,1,Year 1,Q1,3,233.83,188.18,0,0,271
1111705,81,2760,1,Year 1,Q1,3,232.83,233.83,0,0,81
1151715,81,1754,1,Year 1,Q1,3,280.33,282.33,0,0,379
1166900,81,1543,1,Year 1,Q1,3,505.43,505.43,0,1,94
1182874,81,1727,1,Year 1,Q1,3,402.55,404.55,0,0,203
1187961,81,1962,1,Year 1,Q1,3,612.13,612.13,0,0,177
1218841,81,2492,1,Year 1,Q1,3,445.23,445.23,0,0,69
1223488,81,1558,1,Year 1,Q1,3,612.10,611.1,0,0,148
1245681,81,2139,1,Year 1,Q1,3,454.93,455.93,0,0,26
1256958,81,1230,1,Year 1,Q1,3,324.98,322.1,0,1,297
1266886,81,1993,1,Year 1,Q1,3,113.49,97.03,0,1,879
1273157,81,2444,1,Year 1,Q1,3,659.63,658.63,0,0,28
1280630,81,1902,1,Year 1,Q1,3,485.03,484.03,0,0,14
1289870,81,2704,1,Year 1,Q1,3,273.57,244.5,0,1,175
1292783,81,2577,1,Year 1,Q1,3,243.53,242.53,0,0,67
1296780,81,1109,1,Year 1,Q1,3,301.73,300.73,0,0,351
1307349,81,1062,1,Year 1,Q1,3,179.48,180.48,0,0,258
1311535,81,2826,1,Year 1,Q1,3,280.36,281.36,0,0,230
1312336,81,1248,1,Year 1,Q1,3,251.23,96.03,0,0,108
1314137,81,1878,1,Year 1,Q1,3,241.53,241.53,0,0,96
1324727,81,1971,1,Year 1,Q1,3,291.06,289.06,0,0,244
1357041,81,2631,1,Year 1,Q1,3,243.50,98.03,0,0,121
1384246,81,2640,1,Year 1,Q1,3,243.53,241.53,0,0,69
1437522,81,2290,1,Year 1,Q1,3,309.43,311.43,0,0,701
1441682,81,2126,1,Year 1,Q1,3,436.50,437.5,0,0,40
1476646,81,1445,1,Year 1,Q1,3,658.63,659.63,0,0,68
1476897,81,2581,1,Year 1,Q1,3,611.10,613.1,0,0,134
1029349,83,2640,1,Year 1,Q1,3,241.53,242.53,0,0,270
1048287,83,2704,1,Year 1,Q1,3,245.41,247.41,0,0,163
1049017,83,1230,1,Year 1,Q1,3,320.10,321.1,0,0,123
1052225,83,2444,1,Year 1,Q1,3,659.63,658.63,0,0,69
1054145,83,1770,1,Year 1,Q1,3,485.03,484.03,0,0,40
1081659,83,1778,1,Year 1,Q1,3,176.54,176.54,0,0,217
1099905,83,1754,1,Year 1,Q1,3,292.03,290.03,0,0,473
1108717,83,2492,1,Year 1,Q1,3,447.23,446.23,0,0,13
1134535,83,1993,1,Year 1,Q1,3,122.28,97,0,1,1565
1144100,83,1558,1,Year 1,Q1,3,612.13,612.13,0,0,135
1153068,83,1525,1,Year 1,Q1,3,282.33,244.5,0,0,40
1169126,83,1062,1,Year 1,Q1,3,179.45,181.45,0,0,325
1174684,83,1727,1,Year 1,Q1,3,427.83,425.83,0,0,338
1191972,83,2631,1,Year 1,Q1,3,246.38,99,0,0,68
1223461,83,2581,1,Year 1,Q1,3,610.13,612.13,0,0,134
1232531,83,1248,1,Year 1,Q1,3,239.62,96.06,0,0,122
1237928,83,1216,1,Year 1,Q1,3,389.03,388.03,0,0,68
1252400,83,2322,1,Year 1,Q1,3,319.13,320.13,0,0,215
1260340,83,2707,1,Year 1,Q1,3,224.07,191.12,0,0,501
1266800,83,2304,1,Year 1,Q1,3,505.43,504.43,0,0,55
1288848,83,2826,1,Year 1,Q1,3,329.86,328.86,0,0,161
1314504,83,1878,1,Year 1,Q1,3,242.53,242.53,0,0,311
1315740,83,1902,1,Year 1,Q1,3,486.03,486.03,0,0,15
1368429,83,1207,1,Year 1,Q1,3,313.31,314.31,0,0,215
1373529,83,2760,1,Year 1,Q1,3,232.83,233.83,0,0,68
1376668,83,1543,1,Year 1,Q1,3,505.43,504.43,0,0,41
1387927,83,2306,1,Year 1,Q1,3,292.00,244.5,0,1,81
1392961,83,1962,1,Year 1,Q1,3,611.13,611.13,0,0,150
1394383,83,2539,1,Year 1,Q1,3,117.40,97.06,0,1,499
1408595,83,2577,1,Year 1,Q1,3,243.53,243.53,0,0,122
1418202,83,1885,1,Year 1,Q1,3,121.31,95.06,0,1,890
1435162,83,1109,1,Year 1,Q1,3,310.43,309.43,0,0,350
1444176,83,2126,1,Year 1,Q1,3,437.50,437.5,0,1,108
1454796,83,1247,1,Year 1,Q1,3,486.03,485.03,0,0,27
1462540,83,1971,1,Year 1,Q1,3,291.03,292.03,0,0,190
1487014,83,2867,1,Year 1,Q1,3,659.63,660.63,0,0,54
1493116,83,1445,1,Year 1,Q1,3,658.63,660.63,0,0,109
1493987,83,2139,1,Year 1,Q1,3,455.93,455.93,0,0,14
1498414,83,2290,1,Year 1,Q1,3,309.43,309.43,0,0,636
1014121,86,2640,1,Year 1,Q1,3,280.33,242.5,0,0,94
1027594,86,2707,1,Year 1,Q1,3,195.03,195.03,0,0,445
1033472,86,2139,1,Year 1,Q1,3,435.53,339.5,0,0,54
1037256,86,1247,1,Year 1,Q1,3,445.23,447.23,0,0,15
1044580,86,2304,1,Year 1,Q1,3,485.03,484.03,0,0,41
1082937,86,1847,1,Year 1,Q1,3,271.63,242.5,0,0,53
1089858,86,2539,1,Year 1,Q1,3,134.83,136.83,0,0,94
1135188,86,1558,1,Year 1,Q1,3,620.86,610.13,0,1,94
1135550,86,1885,1,Year 1,Q1,3,122.25,135.83,0,1,730
1171907,86,1216,1,Year 1,Q1,3,456.93,454.93,0,0,68
1173085,86,1727,1,Year 1,Q1,3,445.23,447.23,0,0,432
1187740,86,1962,1,Year 1,Q1,3,608.19,608.19,0,0,231
1193369,86,2704,1,Year 1,Q1,3,281.33,243.5,0,1,123
1206177,86,1248,1,Year 1,Q1,3,253.23,98.03,0,1,460
1223459,86,2631,1,Year 1,Q1,3,251.23,97,0,1,458
1259072,86,2492,1,Year 1,Q1,3,389.03,389.03,0,0,41
1268916,86,1543,1,Year 1,Q1,3,486.03,484.03,0,0,80
1278717,86,2126,1,Year 1,Q1,3,485.00,487,0,0,26
1279589,86,1438,1,Year 1,Q1,3,270.63,243.5,0,0,15
1289486,86,1445,1,Year 1,Q1,3,626.62,627.62,0,0,27
1309017,86,1971,1,Year 1,Q1,3,288.12,287.12,0,0,445
1319004,86,2322,1,Year 1,Q1,3,388.00,325.01,1,0,284
1326200,86,2494,1,Year 1,Q1,3,270.63,243.5,0,0,55
1341961,86,1993,1,Year 1,Q1,3,122.28,134.83,0,1,1162
1356102,86,2581,1,Year 1,Q1,3,617.89,618.89,0,0,216
1370419,86,1754,1,Year 1,Q1,3,288.12,287.12,0,0,701
1387981,86,1525,1,Year 1,Q1,3,282.33,244.5,0,1,204
1389631,86,2577,1,Year 1,Q1,3,280.33,244.5,0,0,54
1390918,86,1062,1,Year 1,Q1,3,183.33,183.33,0,0,568
1414785,86,1778,1,Year 1,Q1,3,182.36,183.36,0,0,379
1424866,86,1770,1,Year 1,Q1,3,486.03,338.53,0,0,15
1426195,86,1207,1,Year 1,Q1,3,389.00,323.04,1,1,419
1443107,86,2290,1,Year 1,Q1,3,309.43,309.43,0,0,541
1446488,86,1109,1,Year 1,Q1,3,292.97,263.84,0,1,296
1468030,86,2826,1,Year 1,Q1,3,319.19,317.19,0,0,257
1475280,86,2306,1,Year 1,Q1,3,339.53,242.5,0,0,15
1492957,86,1230,1,Year 1,Q1,3,390.00,316.22,1,1,175
1013268,88,1727,1,Year 1,Q1,3,404.55,402.55,0,0,80
1030855,88,1062,1,Year 1,Q1,3,182.42,181.42,0,0,242
1032674,88,1878,1,Year 1,Q1,3,242.53,242.53,0,0,40
1033988,88,1770,1,Year 1,Q1,3,485.03,486.03,0,0,28
1068564,88,1248,1,Year 1,Q1,3,251.23,97,0,0,123
1071944,88,1216,1,Year 1,Q1,3,393.85,392.85,0,0,68
1118952,88,2640,1,Year 1,Q1,3,241.53,243.53,0,0,54
1128846,88,1902,1,Year 1,Q1,3,485.03,486.03,0,0,13
1155442,88,1754,1,Year 1,Q1,3,282.33,281.33,0,0,420
1161008,88,2539,1,Year 1,Q1,3,117.43,99,0,0,215
1163416,88,1971,1,Year 1,Q1,3,290.06,289.06,0,0,216
1175447,88,2577,1,Year 1,Q1,3,241.53,243.53,0,0,26
1184204,88,2631,1,Year 1,Q1,3,253.23,97.06,0,1,339
1189889,88,1558,1,Year 1,Q1,3,612.13,611.13,0,0,94
1200441,88,2444,1,Year 1,Q1,3,660.63,659.63,0,0,55
1210150,88,1993,1,Year 1,Q1,3,116.46,97.03,0,0,216
1216446,88,2867,1,Year 1,Q1,3,660.63,660.63,0,0,28
1227158,88,2322,1,Year 1,Q1,3,307.49,307.49,0,0,136
1227592,88,1445,1,Year 1,Q1,3,659.63,660.63,0,0,68
1240552,88,1230,1,Year 1,Q1,3,322.07,322.07,0,0,188
1251561,88,1207,1,Year 1,Q1,3,306.58,305.58,0,0,68
1273281,88,2304,1,Year 1,Q1,3,503.43,503.43,0,1,26
1284278,88,2707,1,Year 1,Q1,3,221.16,188.18,0,0,231
1290495,88,2704,1,Year 1,Q1,3,281.33,248.38,0,0,136
1292619,88,2826,1,Year 1,Q1,3,280.36,280.36,0,0,80
1313406,88,2126,1,Year 1,Q1,3,437.50,436.5,0,0,54
1366634,88,2760,1,Year 1,Q1,3,231.83,231.83,0,0,15
1377526,88,1778,1,Year 1,Q1,3,181.42,180.42,0,0,177
1429380,88,2290,1,Year 1,Q1,3,307.55,305.55,0,0,512
1471228,88,1962,1,Year 1,Q1,3,611.10,611.1,0,0,95
1476210,88,1525,1,Year 1,Q1,3,282.33,242.5,0,0,55
1482010,88,1885,1,Year 1,Q1,3,113.52,96.09,0,0,244
1482883,88,2581,1,Year 1,Q1,3,610.13,610.13,0,0,217
1490965,88,2492,1,Year 1,Q1,3,445.23,446.23,0,0,41
1498550,88,1109,1,Year 1,Q1,3,304.58,304.58,0,0,215
1007220,89,1198,1,Year 1,Q1,3,175.63,152.29,0,0,311
1029296,89,1062,1,Year 1,Q1,3,181.39,182.39,0,0,297
1030990,89,1247,1,Year 1,Q1,3,446.23,387.03,0,0,14
1047199,89,1727,1,Year 1,Q1,3,446.23,447.23,0,0,378
1049905,89,1216,1,Year 1,Q1,3,455.93,454.93,0,1,136
1065131,89,2704,1,Year 1,Q1,3,281.33,243.5,0,0,69
1069191,89,1885,1,Year 1,Q1,3,134.86,133.86,0,1,917
1081739,89,2139,1,Year 1,Q1,3,435.53,340.5,0,0,13
1120738,89,2631,1,Year 1,Q1,3,251.23,97.03,0,0,190
1132642,89,2444,1,Year 1,Q1,3,628.62,626.62,0,0,41
1145023,89,1109,1,Year 1,Q1,3,310.43,310.43,0,0,540
1146816,89,1847,1,Year 1,Q1,3,243.50,242.5,0,0,15
1150027,89,1902,1,Year 1,Q1,3,445.23,389.03,0,0,14
1168251,89,2306,1,Year 1,Q1,3,244.50,244.5,0,0,135
1169204,89,2290,1,Year 1,Q1,3,309.43,310.43,0,0,513
1178208,89,1525,1,Year 1,Q1,3,282.33,243.5,0,0,310
1211247,89,2640,1,Year 1,Q1,3,281.33,244.5,0,0,136
1219834,89,1993,1,Year 1,Q1,3,136.83,133.86,0,1,703
1264456,89,1438,1,Year 1,Q1,3,271.63,242.5,0,0,15
1275363,89,1962,1,Year 1,Q1,3,610.13,612.13,0,0,121
1294217,89,1543,1,Year 1,Q1,3,485.03,484.03,0,0,53
1294913,89,2581,1,Year 1,Q1,3,612.13,612.13,0,0,69
1299314,89,2304,1,Year 1,Q1,3,486.03,485.03,0,0,55
1299361,89,2492,1,Year 1,Q1,3,389.03,389.03,0,0,26
1301455,89,2126,1,Year 1,Q1,3,485.00,487,0,0,40
1337670,89,2707,1,Year 1,Q1,3,194.00,194,0,0,1147
1351657,89,1770,1,Year 1,Q1,3,486.03,339.53,0,0,40
1362297,89,2494,1,Year 1,Q1,3,272.63,242.5,0,0,54
1380036,89,2577,1,Year 1,Q1,3,280.33,242.5,0,0,190
1388277,89,1778,1,Year 1,Q1,3,182.36,184.36,0,0,473
1389794,89,1558,1,Year 1,Q1,3,610.13,612.13,0,0,94
1389943,89,1754,1,Year 1,Q1,3,291.03,290.03,0,0,553
1401529,89,2826,1,Year 1,Q1,3,341.44,342.44,0,0,474
